osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
30227034,41.3770587,2.1739954,1,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1739954 41.3770587)
30227035,41.3805733,2.1708255,3,-0.0007135495487342458,19043.29628920555,19049.30078625679,,,POINT (2.1708255 41.3805733)
30227037,41.3791144,2.1721135,1,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1721135 41.3791144)
30227049,41.3782126,2.1711198,2,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1711198 41.3782126)
30227050,41.3778764,2.1717029,4,-0.0008647716191949909,19043.29628920555,19049.30078625679,,,POINT (2.1717029 41.3778764)
30227052,41.3774098,2.1725123,3,-0.001685561622672769,19043.29628920555,19049.30078625679,,,POINT (2.1725123 41.3774098)
30227068,41.3773903,2.1711983,3,-0.0012848070470109934,19043.29628920555,19049.30078625679,,,POINT (2.1711983 41.3773903)
30227070,41.3801128,2.1740277,3,-0.0013762604665326715,19043.29628920555,19049.30078625679,,,POINT (2.1740277 41.3801128)
30227084,41.3794242,2.1746078,3,-0.0011327932283349835,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1746078 41.3794242)
30227134,41.3816095,2.1638237,3,-0.0009006147092992168,19043.29628920555,19049.30078625679,,,POINT (2.1638237 41.3816095)
30227135,41.3812656,2.1638885,3,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1638885 41.3812656)
30227136,41.3807924,2.1639619,4,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1639619 41.3807924)
30227137,41.3803796,2.1640259,3,-0.0016177999411532828,19043.29628920555,19049.30078625679,,,POINT (2.1640259 41.3803796)
30227139,41.380881,2.1652665,1,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1652665 41.380881)
30227159,41.381356,2.1649365,1,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1649365 41.381356)
30227192,41.3837354,2.1644878,3,-0.001719955657650185,19043.29628920555,19049.30078625679,,,POINT (2.1644878 41.3837354)
30227193,41.383326,2.1649366,4,-0.0009168899168663508,19043.29628920555,19049.30078625679,,,POINT (2.1649366 41.383326)
30227196,41.3823117,2.1660362,4,-0.0010870233017196646,19043.29628920555,19049.30078625679,,,POINT (2.1660362 41.3823117)
30227198,41.3807467,2.1677141,3,-0.001700715637488958,19043.29628920555,19049.30078625679,,,POINT (2.1677141 41.3807467)
30227228,41.3803786,2.1631037,3,-0.0004505591239655148,19043.29628920555,19049.30078625679,,,POINT (2.1631037 41.3803786)
30227229,41.3803577,2.1636551,3,-0.0014205980350373271,19043.29628920555,19049.30078625679,,,POINT (2.1636551 41.3803577)
30227231,41.3804058,2.1645765,3,-0.0014588758937015573,19043.29628920555,19049.30078625679,,,POINT (2.1645765 41.3804058)
30227232,41.3804556,2.1655022,3,-0.0013890992688764515,19043.29628920555,19049.30078625679,,,POINT (2.1655022 41.3804556)
30227233,41.3805014,2.1661378,3,-0.001214403699420063,19043.29628920555,19049.30078625679,,,POINT (2.1661378 41.3805014)
30227390,41.3821042,2.1683799,4,-0.0013103175214644388,19043.29628920555,19049.30078625679,,,POINT (2.1683799 41.3821042)
30227391,41.3824395,2.168972,4,-0.00018855537921036504,19043.29628920555,19049.30078625679,,,POINT (2.168972 41.3824395)
30227397,41.3836786,2.1711192,3,9.02895776409401e-06,19043.29628920555,19049.30078625679,,,POINT (2.1711192 41.3836786)
30227402,41.3831498,2.1682528,1,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.1682528 41.3831498)
30227450,41.3789074,2.1638551,3,-0.0016375252840114681,19043.29628920555,19049.30078625679,,,POINT (2.1638551 41.3789074)
30227468,41.3802335,2.169702,3,-0.0014111830961616343,19043.29628920555,19049.30078625679,,,POINT (2.169702 41.3802335)
30227478,41.3812409,2.1730536,3,-0.0007128756219943721,19043.29628920555,19049.30078625679,,,POINT (2.1730536 41.3812409)
30227487,41.3816613,2.1758448,1,-0.0010504616286801595,19043.29628920555,19049.30078625679,,,POINT (2.1758448 41.3816613)
30227492,41.3833283,2.177971,3,-0.0017467248908297165,19043.29628920555,19049.30078625679,,,POINT (2.177971 41.3833283)
30227495,41.3839602,2.178734,4,-0.0015203576038530257,19043.29628920555,19049.30078625679,,,POINT (2.178734 41.3839602)
30236715,41.3732646,2.1627417,4,-0.0016013447318509355,19043.29628920555,19049.30078625679,,,POINT (2.1627417 41.3732646)
30236716,41.3729058,2.1625876,3,-0.0016990918388944509,19043.29628920555,19049.30078625679,,,POINT (2.1625876 41.3729058)
30236718,41.3725151,2.1624364,3,-0.0016104969026155313,19043.29628920555,19049.30078625679,,,POINT (2.1624364 41.3725151)
30236720,41.3731607,2.1614811,3,-0.0016628345658377742,19043.29628920555,19049.30078625679,,,POINT (2.1614811 41.3731607)
30236748,41.3722005,2.1630471,4,-0.0015897066819742802,19043.29628920555,19049.30078625679,,,POINT (2.1630471 41.3722005)
30236749,41.3720641,2.1637054,4,-0.0016131052115638045,19043.29628920555,19049.30078625679,,,POINT (2.1637054 41.3720641)
30236750,41.3719232,2.1643854,4,-0.0014745498022683504,19043.29628920555,19049.30078625679,,,POINT (2.1643854 41.3719232)
30236751,41.3717782,2.165075,4,-0.0015071442239819818,19043.29628920555,19049.30078625679,,,POINT (2.165075 41.3717782)
30236752,41.3716733,2.1655913,4,-0.0016269542715855229,19043.29628920555,19049.30078625679,,,POINT (2.1655913 41.3716733)
30236753,41.3715787,2.1660458,3,-0.0016953841630043532,19043.29628920555,19049.30078625679,,,POINT (2.1660458 41.3715787)
30236760,41.3737213,2.1616867,4,-0.0015696919644299786,19043.29628920555,19049.30078625679,,,POINT (2.1616867 41.3737213)
30236761,41.3725819,2.16125,4,-0.0015625318821243107,19043.29628920555,19049.30078625679,,,POINT (2.16125 41.3725819)
30236773,41.3730769,2.1633623,4,-0.0016275054114097813,19043.29628920555,19049.30078625679,,,POINT (2.1633623 41.3730769)
30236779,41.3728784,2.1640046,4,-0.0016111123460928064,19043.29628920555,19049.30078625679,,,POINT (2.1640046 41.3728784)
30236780,41.3714679,2.1634973,3,-0.001663342240760267,19043.29628920555,19049.30078625679,,,POINT (2.1634973 41.3714679)
30237586,41.3856377,2.1449091,4,-0.001629188043550111,19043.29628920555,19049.30078625679,,,POINT (2.1449091 41.3856377)
30237587,41.3865079,2.1460175,4,-0.001544665769526748,19043.29628920555,19049.30078625679,,,POINT (2.1460175 41.3865079)
30237588,41.3873405,2.1471297,3,-0.0012639480149800443,19043.29628920555,19049.30078625679,,,POINT (2.1471297 41.3873405)
30237606,41.3857841,2.1428299,4,-0.0014470951886807967,19043.29628920555,19049.30078625679,,,POINT (2.1428299 41.3857841)
30237607,41.3864653,2.1437486,4,-0.0015371965152620206,19043.29628920555,19049.30078625679,,,POINT (2.1437486 41.3864653)
30237610,41.3890311,2.1471617,3,-0.0016300760634321318,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1471617 41.3890311)
30237612,41.3907397,2.1494208,4,-0.0009390241326016966,19043.29628920555,19049.30078625679,,,POINT (2.1494208 41.3907397)
30237613,41.3916165,2.1505827,4,-0.0016647429767364245,19043.29628920555,19049.30078625679,,,POINT (2.1505827 41.3916165)
30237614,41.3924477,2.1517144,4,-0.0016331425957766918,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1517144 41.3924477)
30237615,41.3932932,2.1528513,4,-0.0015976540964557895,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1528513 41.3932932)
30237616,41.3941584,2.1539878,3,-0.0016562912486276745,19043.29628920555,19049.30078625679,,,POINT (2.1539878 41.3941584)
30237617,41.3950168,2.1551106,3,-0.0011344417694083451,19043.29628920555,19049.30078625679,,,POINT (2.1551106 41.3950168)
30237627,41.3882004,2.1437777,3,-0.0016223381553333181,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1437777 41.3882004)
30237628,41.3890419,2.1448762,4,-0.0014531688979945378,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1448762 41.3890419)
30237629,41.3898783,2.1460211,3,-0.0015499583599032198,19043.29628920555,19049.30078625679,,,POINT (2.1460211 41.3898783)
30237630,41.3901156,2.1462751,4,-0.0015239058002709514,19043.29628920555,19049.30078625679,,,POINT (2.1462751 41.3901156)
30237632,41.3916143,2.1482746,4,-0.0009622574914214801,19043.29628920555,19049.30078625679,,,POINT (2.1482746 41.3916143)
30237633,41.3924805,2.1494147,4,-0.0015584095457840692,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1494147 41.3924805)
30237634,41.393332,2.1505498,4,-0.001496910536357174,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1505498 41.393332)
30237635,41.3941775,2.1516724,3,-0.0013427498779960108,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1516724 41.3941775)
30237637,41.3943603,2.15143,4,-0.0012254114784831947,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.15143 41.3943603)
30237638,41.3924756,2.1539557,4,-0.0015569002548703492,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1539557 41.3924756)
30237639,41.3916167,2.1550569,4,-0.0015753253093387933,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1550569 41.3916167)
30237640,41.3907305,2.1561894,4,-0.0016024477073188046,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1561894 41.3907305)
30237641,41.3899095,2.1573273,4,-0.001588099604580194,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1573273 41.3899095)
30237642,41.3890454,2.1584753,4,-0.001410957178850937,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1584753 41.3890454)
30237643,41.3881987,2.1595996,4,-0.0014722518527109788,19043.29628920555,19049.30078625679,,,POINT (2.1595996 41.3881987)
30237645,41.3864884,2.1618459,4,-0.0012553177543490055,19043.29628920555,19049.30078625679,,,POINT (2.1618459 41.3864884)
30237685,41.4000962,2.1415607,4,-0.0016329676808809113,19043.29628920555,19049.30078625679,,,POINT (2.1415607 41.4000962)
30237686,41.3996685,2.1421317,4,-0.0015291984487390746,19043.29628920555,19049.30078625679,,,POINT (2.1421317 41.3996685)
30237689,41.3977935,2.1446665,4,-0.001498553824981158,19043.29628920555,19049.30078625679,,,POINT (2.1446665 41.3977935)
30237690,41.3973733,2.1452303,4,-0.0012897396710493166,19043.29628920555,19049.30078625679,,,POINT (2.1452303 41.3973733)
30237691,41.3968235,2.145942,4,-0.0012497156599710737,19043.29628920555,19049.30078625679,,,POINT (2.145942 41.3968235)
30237692,41.3963809,2.1464944,4,-0.0009197973181489457,19043.29628920555,19049.30078625679,,,POINT (2.1464944 41.3963809)
30237693,41.3959664,2.1470516,4,-0.0006827880166556692,19043.29628920555,19049.30078625679,,,POINT (2.1470516 41.3959664)
30237694,41.3951788,2.1480945,4,-0.000618263814877916,19043.29628920555,19049.30078625679,,,POINT (2.1480945 41.3951788)
30237696,41.3916311,2.15282,4,-0.0015694083546795557,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.15282 41.3916311)
30237697,41.3907851,2.1539357,4,-0.0016132628027378782,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1539357 41.3907851)
30237698,41.3899154,2.1550825,4,-0.0016057908230379455,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1550825 41.3899154)
30237699,41.389047,2.1562277,4,-0.0016034084148924693,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1562277 41.389047)
30237700,41.3881816,2.1573688,4,-0.001535063602641247,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1573688 41.3881816)
30237701,41.3873457,2.158471,4,-0.0014938924244186796,19043.29628920555,19049.30078625679,,,POINT (2.158471 41.3873457)
30237703,41.385644,2.1607151,4,-0.0014309521637190805,19043.29628920555,19049.30078625679,,,POINT (2.1607151 41.385644)
30237705,41.3837422,2.1631957,4,-0.0016043933992166024,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1631957 41.3837422)
30237706,41.3833414,2.1637323,3,-0.0017467248908297165,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1637323 41.3833414)
30237768,41.3944136,2.1468692,3,-0.0016444921923261405,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1468692 41.3944136)
30237770,41.39331,2.1482934,3,-0.00168472242173073,19043.29628920555,19049.30078625679,,,POINT (2.1482934 41.39331)
30237772,41.3907835,2.1516855,4,-0.0015272173889785336,19043.29628920555,19049.30078625679,,,POINT (2.1516855 41.3907835)
30237867,41.3900666,2.1530072,3,-0.001659513279637816,19043.29628920555,19049.30078625679,,,POINT (2.1530072 41.3900666)
30237873,41.389089,2.1540146,4,-0.001604282830170418,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1540146 41.389089)
30238005,41.3881709,2.1550528,4,-0.0016226085229796886,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1550528 41.3881709)
30238006,41.3873146,2.1562424,4,-0.0015529983142181208,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1562424 41.3873146)
30238009,41.3847856,2.1595845,4,-0.0014207431082833072,19043.29628920555,19049.30078625679,,,POINT (2.1595845 41.3847856)
30238011,41.3828901,2.1620984,4,-0.001566443311865652,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1620984 41.3828901)
30238013,41.3817868,2.1635389,2,-0.0017111661449507843,19043.29628920555,19049.30078625679,,,POINT (2.1635389 41.3817868)
30238015,41.3813915,2.1437928,4,-0.000946202167700396,19043.29628920555,19049.30078625679,,,POINT (2.1437928 41.3813915)
30238016,41.3822224,2.1448814,3,-0.001642621517285665,19043.29628920555,19049.30078625679,,,POINT (2.1448814 41.3822224)
30238017,41.3830997,2.1459849,4,-0.0015873255099889125,19043.29628920555,19049.30078625679,,,POINT (2.1459849 41.3830997)
30238018,41.3839532,2.1471627,4,-0.0016306241909106597,19043.29628920555,19049.30078625679,,,POINT (2.1471627 41.3839532)
30238020,41.3856604,2.1493967,4,-0.0015660257787405492,19043.29628920555,19049.30078625679,,,POINT (2.1493967 41.3856604)
30238021,41.3865171,2.1505239,3,-0.0016878018587335908,19043.29628920555,19049.30078625679,,,POINT (2.1505239 41.3865171)
30238023,41.3882114,2.1528384,4,-0.0009891418213951654,19043.29628920555,19049.30078625679,,,POINT (2.1528384 41.3882114)
30238025,41.3916393,2.1573992,4,-0.0016675269614526067,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1573992 41.3916393)
30238026,41.3924507,2.1584718,4,-0.001113195230769097,19043.29628920555,19049.30078625679,,,POINT (2.1584718 41.3924507)
30238027,41.3929991,2.1592226,3,-0.0016827028741964623,19043.29628920555,19049.30078625679,,,POINT (2.1592226 41.3929991)
30238029,41.394725,2.16146,4,-0.0013415312115527887,19043.29628920555,19049.30078625679,crossing,,POINT (2.16146 41.394725)
30238030,41.3958677,2.1629713,4,-0.0012870283394684709,19043.29628920555,19049.30078625679,,,POINT (2.1629713 41.3958677)
30238031,41.3967437,2.1640934,4,-0.0014836909332135288,19043.29628920555,19049.30078625679,,,POINT (2.1640934 41.3967437)
30238032,41.3975605,2.1652053,3,-0.0016504979903769887,19043.29628920555,19049.30078625679,,,POINT (2.1652053 41.3975605)
30238197,41.3760922,2.1598198,4,-0.0013737684300460578,19043.29628920555,19049.30078625679,,,POINT (2.1598198 41.3760922)
30238198,41.3769505,2.1609364,4,-0.0004670665550670958,19043.29628920555,19049.30078625679,,,POINT (2.1609364 41.3769505)
30238199,41.3777761,2.1620569,4,-0.0006595722901717793,19043.29628920555,19049.30078625679,,,POINT (2.1620569 41.3777761)
30238379,41.3781057,2.1652372,3,-0.001307915673617907,19043.29628920555,19049.30078625679,,,POINT (2.1652372 41.3781057)
30238383,41.3759947,2.1687108,4,-0.0016304247543856485,19043.29628920555,19049.30078625679,,,POINT (2.1687108 41.3759947)
30238385,41.3748784,2.1699824,4,-0.0003856084943212615,19043.29628920555,19049.30078625679,,,POINT (2.1699824 41.3748784)
30242757,41.3896867,2.1734065,4,-0.0015072137487510081,19043.29628920555,19049.30078625679,,,POINT (2.1734065 41.3896867)
30242758,41.390518,2.1745122,4,-0.0015187089999830366,19043.29628920555,19049.30078625679,,,POINT (2.1745122 41.390518)
30242759,41.3913841,2.1757033,4,-0.0015395600346922239,19043.29628920555,19049.30078625679,,,POINT (2.1757033 41.3913841)
30242760,41.392227,2.1768143,4,-0.001557437070355585,19043.29628920555,19049.30078625679,,,POINT (2.1768143 41.392227)
30242762,41.3939245,2.1790931,4,-0.001528447122615162,19043.29628920555,19049.30078625679,,,POINT (2.1790931 41.3939245)
30242763,41.3947509,2.1802212,4,-0.001582780228611624,19043.29628920555,19049.30078625679,,,POINT (2.1802212 41.3947509)
30242764,41.3956158,2.1813752,4,-0.0015354115126263227,19043.29628920555,19049.30078625679,,,POINT (2.1813752 41.3956158)
30242766,41.3964693,2.1824618,4,-0.001304075088434034,19043.29628920555,19049.30078625679,,,POINT (2.1824618 41.3964693)
30242768,41.39824,2.1848306,3,-0.0016427040519642795,19043.29628920555,19049.30078625679,,,POINT (2.1848306 41.39824)
30242809,41.3973476,2.1813237,4,-0.001125610156604669,19043.29628920555,19049.30078625679,,,POINT (2.1813237 41.3973476)
30242810,41.3964956,2.1802191,4,-0.0013290997970793487,19043.29628920555,19049.30078625679,,,POINT (2.1802191 41.3964956)
30242811,41.3956217,2.1790594,4,-0.0014711569060189744,19043.29628920555,19049.30078625679,,,POINT (2.1790594 41.3956217)
30242812,41.3947872,2.1779367,4,-0.0013006367377575044,19043.29628920555,19049.30078625679,,,POINT (2.1779367 41.3947872)
30242814,41.3930864,2.1756925,4,-0.0014117902622472745,19043.29628920555,19049.30078625679,,,POINT (2.1756925 41.3930864)
30242815,41.3922356,2.1745708,4,-0.0016414335241683134,19043.29628920555,19049.30078625679,,,POINT (2.1745708 41.3922356)
30242816,41.391403,2.1734254,4,-0.001650335729742809,19043.29628920555,19049.30078625679,,,POINT (2.1734254 41.391403)
30242817,41.3905252,2.1722992,4,-0.0016652127144098805,19043.29628920555,19049.30078625679,,,POINT (2.1722992 41.3905252)
30242818,41.389684,2.1711549,4,-0.0013985782733932123,19043.29628920555,19049.30078625679,,,POINT (2.1711549 41.389684)
30242864,41.3912977,2.1659743,4,-0.0017317285103305648,19043.29628920555,19049.30078625679,,,POINT (2.1659743 41.3912977)
30242871,41.3975504,2.1742869,4,-0.001616879529541148,19043.29628920555,19049.30078625679,,,POINT (2.1742869 41.3975504)
30242872,41.3983937,2.1754165,4,-0.0015509866422943027,19043.29628920555,19049.30078625679,,,POINT (2.1754165 41.3983937)
30242874,41.4001137,2.1777067,4,-0.0013050388471022131,19043.29628920555,19049.30078625679,,,POINT (2.1777067 41.4001137)
30242877,41.4014022,2.179461,3,-0.0015983262432419012,19043.29628920555,19049.30078625679,,,POINT (2.179461 41.4014022)
30242955,41.4080935,2.1671273,3,-0.0015945859035590003,19043.29628920555,19049.30078625679,,,POINT (2.1671273 41.4080935)
30242956,41.4075882,2.1677978,4,-0.001431356791525964,19043.29628920555,19049.30078625679,,,POINT (2.1677978 41.4075882)
30242957,41.4069301,2.1686751,4,-0.001423951683232747,19043.29628920555,19049.30078625679,,,POINT (2.1686751 41.4069301)
30242958,41.4060666,2.1698152,4,-0.001550908785162377,19043.29628920555,19049.30078625679,,,POINT (2.1698152 41.4060666)
30242959,41.4052311,2.1709113,4,-0.0014234376131310798,19043.29628920555,19049.30078625679,,,POINT (2.1709113 41.4052311)
30242960,41.4043489,2.172083,4,-0.0014630273911543602,19043.29628920555,19049.30078625679,,,POINT (2.172083 41.4043489)
30242962,41.4026495,2.174301,4,-0.0014104787909632384,19043.29628920555,19049.30078625679,,,POINT (2.174301 41.4026495)
30242963,41.4018091,2.1754533,4,-0.0013035979762009552,19043.29628920555,19049.30078625679,,,POINT (2.1754533 41.4018091)
30242965,41.3992296,2.1788705,4,-0.0012877208527899728,19043.29628920555,19049.30078625679,,,POINT (2.1788705 41.3992296)
30242968,41.3956208,2.1835915,4,-0.0007218538917737819,19043.29628920555,19049.30078625679,,,POINT (2.1835915 41.3956208)
30242970,41.3939561,2.1858141,4,-0.0007922539633262024,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1858141 41.3939561)
30242971,41.3931647,2.1868088,6,-0.000579651353239982,19043.29628920555,19049.30078625679,,,POINT (2.1868088 41.3931647)
30242972,41.392287,2.188004,4,-0.0009684165461248815,19043.29628920555,19049.30078625679,,,POINT (2.188004 41.392287)
30242973,41.3914648,2.189113,3,-0.0010374649632043924,19043.29628920555,19049.30078625679,,,POINT (2.189113 41.3914648)
30242975,41.3896468,2.1914943,3,0.00099923777356825,19043.29628920555,19049.30078625679,,,POINT (2.1914943 41.3896468)
30242976,41.3881999,2.1934372,4,0.0011527824818893906,19043.29628920555,19049.30078625679,,,POINT (2.1934372 41.3881999)
30243042,41.3788174,2.1516527,4,-0.0014338506899429808,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1516527 41.3788174)
30243047,41.3830833,2.1573254,4,-0.0015414735568016345,19043.29628920555,19049.30078625679,,,POINT (2.1573254 41.3830833)
30243048,41.3839348,2.1584589,4,-0.0014279737763327434,19043.29628920555,19049.30078625679,,,POINT (2.1584589 41.3839348)
30243053,41.3904103,2.1670716,4,-0.001328546462098489,19043.29628920555,19049.30078625679,traffic_signals,,POINT (2.1670716 41.3904103)
30243054,41.3915821,2.1686124,4,-0.0008055317295966994,19043.29628920555,19049.30078625679,,,POINT (2.1686124 41.3915821)
30243056,41.3932917,2.1708871,4,-0.0011595278387861883,19043.29628920555,19049.30078625679,,,POINT (2.1708871 41.3932917)
30243058,41.3950134,2.1731758,4,-0.0015182441606852262,19043.29628920555,19049.30078625679,,,POINT (2.1731758 41.3950134)
30243061,41.3975198,2.1765809,4,-0.001493959236558056,19043.29628920555,19049.30078625679,,,POINT (2.1765809 41.3975198)
30243062,41.3983798,2.1777354,4,-0.0015638084111697897,19043.29628920555,19049.30078625679,,,POINT (2.1777354 41.3983798)
30243065,41.4018046,2.1823243,3,-0.0015473232018318739,19043.29628920555,19049.30078625679,,,POINT (2.1823243 41.4018046)
30243112,41.405284,2.1641043,3,-0.0012866395497191081,19043.29628920555,19049.30078625679,,,POINT (2.1641043 41.405284)
30243114,41.4035405,2.1664255,4,-0.0013716213693955172,19043.29628920555,19049.30078625679,,,POINT (2.1664255 41.4035405)
30243115,41.4026807,2.1675563,4,-0.00129207902320277,19043.29628920555,19049.30078625679,,,POINT (2.1675563 41.4026807)
30243116,41.4018319,2.1686726,4,-0.0009720891044525317,19043.29628920555,19049.30078625679,,,POINT (2.1686726 41.4018319)
