osmid,y,x,street_count,vul,time-vul,time-all,highway,ref,geometry
21638845,41.3700925,2.187743,3,-0.0017467248908296699,22584.714767217636,22591.84385228157,,,POINT (2.187743 41.3700925)
21638855,41.3749826,2.1888306,3,-0.0017296383687785202,22584.714767217636,22591.84385228157,,,POINT (2.1888306 41.3749826)
21638859,41.3763469,2.1886934,3,-0.0014936970311322589,22584.714767217636,22591.84385228157,,,POINT (2.1886934 41.3763469)
21638861,41.3780115,2.1880402,3,-0.0009927859379070976,22584.714767217636,22591.84385228157,,,POINT (2.1880402 41.3780115)
21638865,41.3767732,2.1906313,1,-0.0012093299005625415,22584.714767217636,22591.84385228157,,,POINT (2.1906313 41.3767732)
21638867,41.3782089,2.1889331,4,-0.0017224204942263939,22584.714767217636,22591.84385228157,,,POINT (2.1889331 41.3782089)
21638868,41.3784394,2.1899711,3,-0.0017467248908296699,22584.714767217636,22591.84385228157,,,POINT (2.1899711 41.3784394)
21638869,41.3785912,2.1906605,4,-0.001739390841832695,22584.714767217636,22591.84385228157,,,POINT (2.1906605 41.3785912)
21638877,41.3791109,2.1891407,4,-0.0016562011493457135,22584.714767217636,22591.84385228157,,,POINT (2.1891407 41.3791109)
21638878,41.3792994,2.1900047,4,-0.0015415575552228634,22584.714767217636,22591.84385228157,,,POINT (2.1900047 41.3792994)
21638882,41.3805427,2.1878203,4,-0.0017127008311232273,22584.714767217636,22591.84385228157,,,POINT (2.1878203 41.3805427)
21638889,41.3821491,2.1841315,3,-0.001424722117268636,22584.714767217636,22591.84385228157,,,POINT (2.1841315 41.3821491)
21638891,41.3826029,2.1831923,4,-0.0015455787290870597,22584.714767217636,22591.84385228157,,,POINT (2.1831923 41.3826029)
21638917,41.375966,2.1781634,3,0.005653968130401061,22584.714767217636,22591.84385228157,,,POINT (2.1781634 41.375966)
21638920,41.3754663,2.177604,3,0.002099598284560141,22584.714767217636,22591.84385228157,,,POINT (2.177604 41.3754663)
21638921,41.3755381,2.1774317,3,-0.0003974515654286031,22584.714767217636,22591.84385228157,,,POINT (2.1774317 41.3755381)
21638922,41.3757129,2.1773686,3,-0.0014734679121056694,22584.714767217636,22591.84385228157,,,POINT (2.1773686 41.3757129)
26057050,41.3749125,2.148548,3,-0.0013976263330455344,22584.714767217636,22591.84385228157,,,POINT (2.148548 41.3749125)
26057076,41.3733143,2.1762752,3,-0.0014134015133592066,22584.714767217636,22591.84385228157,,,POINT (2.1762752 41.3733143)
26057079,41.3736617,2.1768881,3,-0.00028494728038513554,22584.714767217636,22591.84385228157,,,POINT (2.1768881 41.3736617)
26057116,41.3857494,2.1701343,4,0.006248566392276312,22584.714767217636,22591.84385228157,,,POINT (2.1701343 41.3857494)
26057125,41.3873921,2.1685651,4,-0.0011301080005829739,22584.714767217636,22591.84385228157,,,POINT (2.1685651 41.3873921)
26057131,41.3888075,2.1723496,5,-0.00017400173683743337,22584.714767217636,22591.84385228157,,,POINT (2.1723496 41.3888075)
